"Checked"	"Master"	"Accession"	"Description"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Modifications"	"Abundance Ratio: (127N, DMSO) / (126, DMSO)"	"Abundance Ratio: (127C, DMSO) / (126, DMSO)"	"Abundance Ratio: (128N, DMSO) / (126, DMSO)"	"Abundance Ratio: (128C, DMSO) / (126, DMSO)"	"Abundance Ratio: (129N, DMSO) / (126, DMSO)"	"Abundance Ratio: (129C, DMSO) / (126, DMSO)"	"Abundance Ratio: (130N, DMSO) / (126, DMSO)"	"Abundance Ratio: (130C, DMSO) / (126, DMSO)"	"Abundance Ratio: (131, DMSO) / (126, DMSO)"	"Abundance: F1: 126, Sample, DMSO"	"Abundance: F1: 127N, Sample, DMSO"	"Abundance: F1: 127C, Sample, DMSO"	"Abundance: F1: 128N, Sample, DMSO"	"Abundance: F1: 128C, Sample, DMSO"	"Abundance: F1: 129N, Sample, DMSO"	"Abundance: F1: 129C, Sample, DMSO"	"Abundance: F1: 130N, Sample, DMSO"	"Abundance: F1: 130C, Sample, DMSO"	"Abundance: F1: 131, Sample, DMSO"	"Abundances Count: F1: 126, Sample, DMSO"	"Abundances Count: F1: 127N, Sample, DMSO"	"Abundances Count: F1: 127C, Sample, DMSO"	"Abundances Count: F1: 128N, Sample, DMSO"	"Abundances Count: F1: 128C, Sample, DMSO"	"Abundances Count: F1: 129N, Sample, DMSO"	"Abundances Count: F1: 129C, Sample, DMSO"	"Abundances Count: F1: 130N, Sample, DMSO"	"Abundances Count: F1: 130C, Sample, DMSO"	"Abundances Count: F1: 131, Sample, DMSO"	"emPAI"	"# Razor Peptides"	"Score Mascot"	"# Peptides Mascot" 
"False"	"IsMasterProtein"	"PF3D7_0502800"	"organism=Plasmodium_falciparum_3D7 | product=DnaJ protein, putative | location=Pf3D7_05_v3:122449-122862(+) | length=137 | sequence_SO=chromosome | SO=protein_coding"	"12.4087591240876"	"2"	"2"	"2"	"1"	"137"	"16.397"	"5.54"	""	"1.077"	"1.061"	"0.657"	"0.334"	"0.273"	"0.203"	"0.113"	"0.206"	"0.154"	"161.9"	"174.3"	"171.7"	"106.4"	"54.1"	"44.2"	"32.8"	"18.3"	"33.3"	"25.0"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.778"	"0"	"38.61"	"2"
"False"	"IsMasterProtein"	"PF3D7_1406000"	"organism=Plasmodium_falciparum_3D7 | product=RNA-binding protein, putative | location=Pf3D7_14_v3:210300-210960(+) | length=107 | sequence_SO=chromosome | SO=protein_coding"	"24.2990654205607"	"3"	"6"	"2"	"1"	"107"	"12.523"	"5"	"Acetyl [N-Term]"	"0.960"	"1.033"	"1.028"	"0.952"	"0.778"	"0.401"	"0.146"	"0.321"	"0.106"	"353.4"	"339.2"	"365.0"	"363.3"	"336.5"	"275.0"	"141.7"	"51.6"	"113.6"	"37.6"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"3.642"	"0"	"38.41"	"3"
"False"	"IsMasterProtein"	"PF3D7_0313500"	"organism=Plasmodium_falciparum_3D7 | product=GTP-binding protein EngA, putative | location=Pf3D7_03_v3:548718-551453(+) | length=911 | sequence_SO=chromosome | SO=protein_coding"	"1.64654226125137"	"2"	"2"	"2"	"1"	"911"	"108.495"	"8.46"	""	"0.985"	"0.988"	"0.915"	"0.829"	"0.740"	"0.772"	"0.753"	"0.636"	"0.728"	"253.0"	"249.2"	"250.0"	"231.5"	"209.8"	"187.1"	"195.3"	"190.6"	"160.9"	"184.1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.04"	"0"	"38.4"	"2"
"False"	"IsMasterProtein"	"PF3D7_1402800"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_14_v3:100847-105624(+) | length=1511 | sequence_SO=chromosome | SO=protein_coding"	"1.98544010589014"	"3"	"3"	"2"	"1"	"1511"	"180.669"	"8.59"	""	"1.608"	"1.150"	"1.123"	"0.975"	"1.064"	"1.035"	"0.982"	"0.836"	"0.789"	"159.9"	"257.1"	"183.9"	"179.5"	"155.9"	"170.1"	"165.5"	"157.0"	"133.6"	"126.2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.056"	"0"	"38.3522886323971"	"3"
"False"	"IsMasterProtein"	"PF3D7_0307900"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_03_v3:340028-351652(-) | length=3724 | sequence_SO=chromosome | SO=protein_coding"	"0.644468313641246"	"2"	"3"	"2"	"1"	"3724"	"447.926"	"6.6"	""	"0.996"	"0.755"	"0.468"	"0.302"	"0.306"	"0.343"	"0.326"	"0.242"	"0.246"	"159.1"	"158.5"	"120.2"	"74.5"	"48.1"	"48.7"	"54.6"	"51.9"	"38.5"	"39.2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.021"	"0"	"38.35"	"2"
"False"	"IsMasterProtein"	"PF3D7_1436800"	"organism=Plasmodium_falciparum_3D7 | product=ATP-dependent Clp protease proteolytic subunit (ClpR) | location=Pf3D7_14_v3:1498758-1499492(-) | length=244 | sequence_SO=chromosome | SO=protein_coding"	"7.78688524590164"	"2"	"2"	"2"	"1"	"244"	"28.307"	"9.06"	""	"0.921"	"0.969"	"1.006"	"0.791"	"0.675"	"0.793"	"0.691"	"0.377"	"0.197"	"51.7"	"47.6"	"50.1"	"52.0"	"40.9"	"34.9"	"41.0"	"35.7"	"19.5"	"10.2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.389"	"0"	"38.17"	"2"
"False"	"IsMasterProtein"	"PF3D7_1450000"	"organism=Plasmodium_falciparum_3D7 | product=serine/threonine protein kinase, putative | location=Pf3D7_14_v3:2047793-2050083(+) | length=376 | sequence_SO=chromosome | SO=protein_coding"	"2.12765957446809"	"1"	"1"	"1"	"1"	"376"	"43.748"	"9.54"	""	"0.899"	"0.949"	"0.841"	"0.794"	"0.724"	"0.773"	"0.752"	"0.657"	"0.704"	"331.2"	"297.7"	"314.4"	"278.6"	"263.0"	"239.8"	"256.0"	"248.9"	"217.7"	"233.3"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.083"	"0"	"38.08"	"1"
"False"	"IsMasterProtein"	"PF3D7_0317400"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_03_v3:712253-714082(-) | length=518 | sequence_SO=chromosome | SO=protein_coding"	"6.56370656370656"	"3"	"3"	"3"	"1"	"518"	"61.454"	"7.64"	""	"0.978"	"1.060"	"0.718"	"0.446"	"0.332"	"0.243"	"0.182"	"0.118"	"0.146"	"112.1"	"109.6"	"118.8"	"80.5"	"50.0"	"37.2"	"27.2"	"20.4"	"13.2"	"16.4"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.241"	"0"	"38.0699246788801"	"3"
"False"	"IsMasterProtein"	"PF3D7_0522700"	"organism=Plasmodium_falciparum_3D7 | product=iron-sulfur assembly protein, putative (SufA) | location=Pf3D7_05_v3:942767-943873(+) | length=177 | sequence_SO=chromosome | SO=protein_coding"	"4.51977401129944"	"1"	"1"	"1"	"1"	"177"	"20.515"	"9.03"	""	"0.973"	"0.942"	"0.833"	"0.711"	"0.572"	"0.434"	"0.210"	"0.171"	"0.099"	"106.3"	"103.4"	"100.1"	"88.5"	"75.6"	"60.8"	"46.1"	"22.3"	"18.2"	"10.5"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.212"	"0"	"37.99"	"1"
"False"	"IsMasterProtein"	"PF3D7_0521500"	"organism=Plasmodium_falciparum_3D7 | product=ribosomal large subunit pseudouridylate synthase, putative | location=Pf3D7_05_v3:878068-879762(+) | length=487 | sequence_SO=chromosome | SO=protein_coding"	"3.49075975359343"	"2"	"2"	"2"	"1"	"487"	"58.158"	"8.9"	""	"0.957"	"0.973"	"0.994"	"0.458"	"0.267"	"0.184"	"0.173"	"0.103"	"0.139"	"266.6"	"255.1"	"259.3"	"265.0"	"122.1"	"71.3"	"49.0"	"46.1"	"27.4"	"37.1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.172"	"0"	"37.9360085470482"	"2"
"False"	"IsMasterProtein"	"PF3D7_1401200"	"organism=Plasmodium_falciparum_3D7 | product=Plasmodium exported protein, unknown function | location=Pf3D7_14_v3:46833-47744(+) | length=264 | sequence_SO=chromosome | SO=protein_coding"	"9.09090909090909"	"3"	"4"	"3"	"1"	"264"	"31.266"	"9.77"	""	"1.002"	"0.999"	"0.875"	"0.820"	"0.757"	"0.784"	"0.835"	"0.813"	"0.809"	"339.8"	"340.6"	"339.6"	"297.4"	"278.6"	"257.2"	"266.5"	"283.6"	"276.3"	"274.8"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.54"	"0"	"37.93"	"3"
"False"	"IsMasterProtein"	"PF3D7_1461400"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_14_v3:2493400-2494762(-) | length=322 | sequence_SO=chromosome | SO=protein_coding"	"3.1055900621118"	"1"	"1"	"1"	"1"	"322"	"36.937"	"7.81"	""	"0.751"	"0.653"	"0.383"	"0.277"	"0.246"	"0.244"	"0.251"	"0.214"	"0.186"	"293.4"	"220.2"	"191.5"	"112.5"	"81.2"	"72.2"	"71.6"	"73.5"	"62.7"	"54.7"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.116"	"0"	"37.85"	"1"
"False"	"IsMasterProtein"	"PF3D7_1027700.1"	"organism=Plasmodium_falciparum_3D7 | product=centrin-3 | location=Pf3D7_10_v3:1150663-1151853(-) | length=179 | sequence_SO=chromosome | SO=protein_coding"	"16.2011173184358"	"3"	"3"	"3"	"1"	"179"	"20.9"	"4.93"	""	"0.833"	"0.882"	"0.621"	"0.418"	"0.350"	"0.352"	"0.323"	"0.314"	"0.271"	"671.3"	"559.2"	"591.9"	"417.1"	"280.3"	"234.9"	"236.1"	"216.8"	"211.0"	"182.1"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.778"	"0"	"37.83"	"3"
"False"	"IsMasterProtein"	"PF3D7_0801400"	"organism=Plasmodium_falciparum_3D7 | product=probable protein, unknown function | location=Pf3D7_08_v3:104525-104888(-) | length=78 | sequence_SO=chromosome | SO=protein_coding"	"15.3846153846154"	"1"	"1"	"1"	"1"	"78"	"9.062"	"5.4"	""	"1.015"	"0.905"	"0.923"	"0.654"	"0.686"	"0.544"	"0.555"	"0.533"	"0.493"	"53.5"	"54.3"	"48.4"	"49.4"	"35.0"	"36.7"	"29.1"	"29.7"	"28.5"	"26.4"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.778"	"0"	"37.73"	"1"
"False"	"IsMasterProtein"	"PF3D7_1442700"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_14_v3:1742113-1749790(+) | length=2511 | sequence_SO=chromosome | SO=protein_coding"	"1.51334129828753"	"4"	"4"	"4"	"1"	"2511"	"300.791"	"9.17"	""	"0.957"	"0.960"	"0.920"	"0.777"	"0.711"	"0.763"	"0.746"	"0.661"	"0.683"	"298.9"	"286.1"	"287.0"	"275.1"	"232.2"	"212.6"	"228.1"	"222.9"	"197.6"	"204.2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.029"	"0"	"37.65"	"4"
"False"	"IsMasterProtein"	"PF3D7_1337100"	"organism=Plasmodium_falciparum_3D7 | product=protein kinase 6 (PK6) | location=Pf3D7_13_v3:1495259-1497240(+) | length=305 | sequence_SO=chromosome | SO=protein_coding"	"8.85245901639344"	"2"	"2"	"2"	"1"	"305"	"35.821"	"6.25"	""	"0.855"	"0.816"	"0.574"	"0.219"	"0.167"	"0.084"	"0.126"	"0.076"	"0.057"	"58.0"	"49.6"	"47.3"	"33.3"	"12.7"	"9.7"	"4.9"	"7.3"	"4.4"	"3.3"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.222"	"0"	"37.6"	"2"
"False"	"IsMasterProtein"	"PF3D7_0727700"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_07_v3:1171286-1174156(-) | length=956 | sequence_SO=chromosome | SO=protein_coding"	"1.04602510460251"	"1"	"1"	"1"	"1"	"956"	"114.757"	"9.13"	""	"0.758"	"0.622"	"0.469"	"0.343"	"0.341"	"0.296"	"0.256"	"0.288"	"0.218"	"120.1"	"91.0"	"74.7"	"56.3"	"41.2"	"40.9"	"35.6"	"30.8"	"34.6"	"26.2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.045"	"0"	"37.57"	"1"
"False"	"IsMasterProtein"	"PF3D7_1137300"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium membrane protein, unknown function | location=Pf3D7_11_v3:1466197-1468266(-) | length=689 | sequence_SO=chromosome | SO=protein_coding"	"2.03193033381713"	"1"	"1"	"1"	"1"	"689"	"81.554"	"8.97"	""	"0.836"	"0.898"	"0.801"	"0.706"	"0.669"	"0.622"	"0.701"	"0.519"	"0.616"	"102.7"	"85.9"	"92.2"	"82.3"	"72.5"	"68.7"	"63.9"	"72.0"	"53.3"	"63.3"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.056"	"0"	"37.57"	"1"
"False"	"IsMasterProtein"	"PF3D7_0218000"	"organism=Plasmodium_falciparum_3D7 | product=replication factor C subunit 2, putative (RFC2) | location=Pf3D7_02_v3:738860-739852(+) | length=330 | sequence_SO=chromosome | SO=protein_coding"	"3.03030303030303"	"1"	"1"	"1"	"1"	"330"	"37.899"	"6.79"	""	"0.843"	"0.802"	"0.505"	"0.315"	"0.247"	"0.191"	"0.171"	"0.144"	"0.152"	"300.7"	"253.4"	"241.2"	"152.0"	"94.6"	"74.3"	"57.5"	"51.5"	"43.2"	"45.7"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.105"	"0"	"37.55"	"1"
"False"	"IsMasterProtein"	"PF3D7_1233300"	"organism=Plasmodium_falciparum_3D7 | product=pentatricopeptide repeat protein, putative | location=Pf3D7_12_v3:1375346-1379587(+) | length=1413 | sequence_SO=chromosome | SO=protein_coding"	"1.98159943382873"	"3"	"3"	"3"	"1"	"1413"	"169.454"	"7.83"	""	"0.820"	"0.844"	"0.801"	"0.657"	"0.619"	"0.647"	"0.585"	"0.586"	"0.523"	"484.2"	"396.9"	"408.7"	"387.8"	"318.2"	"299.7"	"313.4"	"283.2"	"283.5"	"253.0"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.081"	"0"	"37.4123577654623"	"3"
"False"	"IsMasterProtein"	"PF3D7_0312500"	"organism=Plasmodium_falciparum_3D7 | product=transporter, putative | location=Pf3D7_03_v3:529037-530776(+) | length=579 | sequence_SO=chromosome | SO=protein_coding"	"1.38169257340242"	"1"	"1"	"1"	"1"	"579"	"67.725"	"8.68"	""	"0.766"	"0.794"	"0.654"	"0.428"	"0.369"	"0.385"	"0.393"	"0.313"	"0.360"	"274.3"	"210.1"	"217.7"	"179.3"	"117.3"	"101.2"	"105.7"	"107.8"	"85.9"	"98.7"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.11"	"0"	"37.41"	"1"
"False"	"IsMasterProtein"	"PF3D7_0924600"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_09_v3:999463-1005845(+) | length=2082 | sequence_SO=chromosome | SO=protein_coding"	"0.720461095100865"	"2"	"2"	"2"	"1"	"2082"	"247.002"	"8.91"	""	"0.784"	"0.790"	"0.449"	"0.425"	"0.357"	"0.376"	"0.361"	"0.340"	"0.359"	"388.6"	"304.7"	"307.0"	"174.4"	"165.2"	"138.6"	"146.3"	"140.3"	"132.1"	"139.7"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.016"	"0"	"37.4001016167734"	"2"
"False"	"IsMasterProtein"	"PF3D7_1104700.1"	"organism=Plasmodium_falciparum_3D7 | product=RNA polymerase subunit, putative | location=Pf3D7_11_v3:204593-205794(-) | length=186 | sequence_SO=chromosome | SO=protein_coding"	"3.76344086021505"	"1"	"1"	"1"	"1"	"186"	"21.912"	"5.35"	""	"0.913"	"0.865"	"0.885"	"0.561"	"0.282"	"0.114"	"0.079"	"0.041"	"0.049"	"226.3"	"206.6"	"195.7"	"200.2"	"126.9"	"63.8"	"25.7"	"17.8"	"9.3"	"11.0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.233"	"0"	"37.37"	"1"
"False"	"IsMasterProtein"	"PF3D7_0419900"	"organism=Plasmodium_falciparum_3D7 | product=phosphatidylinositol 4-kinase, putative | location=Pf3D7_04_v3:878022-893866(+) | length=5035 | sequence_SO=chromosome | SO=protein_coding"	"0.655412115193645"	"3"	"3"	"2"	"1"	"5035"	"611.277"	"9.47"	""	"0.990"	"1.053"	"0.959"	"0.895"	"0.831"	"0.824"	"0.755"	"0.775"	"0.736"	"231.4"	"229.0"	"243.7"	"221.8"	"207.0"	"192.3"	"190.7"	"174.7"	"179.4"	"170.3"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.023"	"0"	"37.31"	"3"
"False"	"IsMasterProtein"	"PF3D7_1435400"	"organism=Plasmodium_falciparum_3D7 | product=ER membrane protein complex subunit 4, putative (EMC4) | location=Pf3D7_14_v3:1433738-1434310(-) | length=190 | sequence_SO=chromosome | SO=protein_coding"	"5.78947368421053"	"1"	"1"	"1"	"1"	"190"	"21.82"	"9.5"	""	"0.864"	"0.851"	"0.869"	"0.614"	"0.576"	"0.627"	"0.735"	"0.586"	"0.542"	"38.9"	"33.6"	"33.1"	"33.8"	"23.9"	"22.4"	"24.4"	"28.6"	"22.8"	"21.1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.194"	"0"	"37.31"	"1"
"False"	"IsMasterProtein"	"PF3D7_0214600"	"organism=Plasmodium_falciparum_3D7 | product=serine/threonine protein kinase, putative | location=Pf3D7_02_v3:594196-599340(+) | length=1714 | sequence_SO=chromosome | SO=protein_coding"	"0.466744457409568"	"1"	"1"	"1"	"1"	"1714"	"204.16"	"9.36"	""	"0.974"	"0.854"	"0.778"	"0.489"	"0.408"	"0.378"	"0.379"	"0.257"	"0.265"	"207.9"	"202.5"	"177.5"	"161.7"	"101.6"	"84.8"	"78.5"	"78.8"	"53.4"	"55.0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.022"	"0"	"37.28"	"1"
"False"	"IsMasterProtein"	"PF3D7_1321100"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_13_v3:861442-872332(-) | length=3447 | sequence_SO=chromosome | SO=protein_coding"	"0.435161009573542"	"2"	"5"	"2"	"1"	"3447"	"404.851"	"7.01"	""	"0.919"	"0.872"	"0.783"	"0.683"	"0.620"	"0.677"	"0.649"	"0.539"	"0.584"	"135.1"	"124.1"	"117.8"	"105.8"	"92.3"	"83.7"	"91.4"	"87.7"	"72.8"	"78.9"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.01"	"0"	"37.2100133965301"	"2"
"False"	"IsMasterProtein"	"PF3D7_0719800"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_07_v3:863452-864813(-) | length=453 | sequence_SO=chromosome | SO=protein_coding"	"1.76600441501104"	"1"	"1"	"1"	"1"	"453"	"54.924"	"9.77"	""	"0.916"	"0.920"	"1.062"	"0.821"	"0.837"	"0.883"	"0.980"	"0.808"	"0.847"	"123.2"	"112.9"	"113.4"	"130.8"	"101.1"	"103.1"	"108.8"	"120.7"	"99.6"	"104.4"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.093"	"0"	"37.21"	"1"
"False"	"IsMasterProtein"	"PF3D7_1356600"	"organism=Plasmodium_falciparum_3D7 | product=regulator of chromosome condensation, putative | location=Pf3D7_13_v3:2240970-2242412(-) | length=480 | sequence_SO=chromosome | SO=protein_coding"	"2.08333333333333"	"1"	"1"	"1"	"1"	"480"	"54.56"	"8.05"	""	"0.898"	"0.927"	"0.847"	"0.719"	"0.714"	"0.721"	"0.719"	"0.692"	"0.693"	"190.6"	"171.1"	"176.6"	"161.5"	"137.1"	"136.1"	"137.4"	"137.0"	"131.8"	"132.0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.08"	"0"	"37.18"	"1"
"False"	"IsMasterProtein"	"PF3D7_1001800"	"organism=Plasmodium_falciparum_3D7 | product=Plasmodium exported protein (PHISTc), unknown function | location=Pf3D7_10_v3:96113-97031(-) | length=260 | sequence_SO=chromosome | SO=protein_coding"	"3.46153846153846"	"1"	"1"	"1"	"1"	"260"	"30.387"	"8.95"	""	"0.898"	"0.899"	"0.617"	"0.422"	"0.335"	"0.337"	"0.362"	"0.296"	"0.347"	"255.5"	"229.5"	"229.8"	"157.7"	"107.8"	"85.7"	"86.0"	"92.5"	"75.6"	"88.7"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.155"	"0"	"37.08"	"1"
"False"	"IsMasterProtein"	"PF3D7_1203200"	"organism=Plasmodium_falciparum_3D7 | product=signal recognition particle subunit SRP14 (SRP14) | location=Pf3D7_12_v3:172936-173361(+) | length=104 | sequence_SO=chromosome | SO=protein_coding"	"15.3846153846154"	"2"	"2"	"2"	"1"	"104"	"11.854"	"9.8"	""	"0.872"	"0.872"	"0.775"	"0.418"	"0.313"	"0.218"	"0.246"	"0.208"	"0.185"	"322.5"	"281.3"	"281.3"	"249.8"	"134.8"	"100.9"	"70.3"	"79.2"	"67.2"	"59.8"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1.154"	"0"	"37.06"	"2"
"False"	"IsMasterProtein"	"PF3D7_1438100"	"organism=Plasmodium_falciparum_3D7 | product=secretory complex protein 62 (SEC62) | location=Pf3D7_14_v3:1541359-1542872(-) | length=377 | sequence_SO=chromosome | SO=protein_coding"	"3.97877984084881"	"2"	"3"	"2"	"1"	"377"	"43.908"	"7.68"	""	"0.878"	"0.815"	"0.737"	"0.566"	"0.554"	"0.500"	"0.487"	"0.414"	"0.422"	"217.6"	"191.0"	"177.4"	"160.3"	"123.2"	"120.6"	"108.7"	"106.0"	"90.1"	"91.9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.334"	"0"	"37.0533333333333"	"2"
"False"	"IsMasterProtein"	"PF3D7_0717500"	"organism=Plasmodium_falciparum_3D7 | product=calcium-dependent protein kinase 4 (CDPK4) | location=Pf3D7_07_v3:755763-757696(+) | length=528 | sequence_SO=chromosome | SO=protein_coding"	"3.97727272727273"	"2"	"2"	"2"	"1"	"528"	"60.741"	"6.96"	""	"1.319"	"0.798"	"0.526"	"0.333"	"0.260"	"0.285"	"0.250"	"0.208"	"0.206"	"216.8"	"286.0"	"172.9"	"114.0"	"72.2"	"56.4"	"61.8"	"54.2"	"45.1"	"44.6"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.166"	"0"	"37.04"	"2"
"False"	"IsMasterProtein"	"PF3D7_1217500"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_12_v3:693067-693711(+) | length=214 | sequence_SO=chromosome | SO=protein_coding"	"5.60747663551402"	"1"	"1"	"1"	"1"	"214"	"26.085"	"9.57"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"0.233"	"0"	"36.98"	"1"
"False"	"IsMasterProtein"	"PF3D7_0706200"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_07_v3:304315-304755(+) | length=77 | sequence_SO=chromosome | SO=protein_coding"	"10.3896103896104"	"1"	"1"	"1"	"1"	"77"	"9.046"	"6.51"	""	"0.687"	"0.714"	"0.711"	"0.569"	"0.545"	"0.583"	"0.596"	"0.525"	"0.600"	"170.4"	"117.1"	"121.6"	"121.1"	"96.9"	"92.9"	"99.4"	"101.6"	"89.4"	"102.2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.468"	"0"	"36.96"	"1"
"False"	"IsMasterProtein"	"PF3D7_0203100"	"organism=Plasmodium_falciparum_3D7 | product=protein kinase, putative | location=Pf3D7_02_v3:149524-156981(-) | length=2485 | sequence_SO=chromosome | SO=protein_coding"	"0.321931589537223"	"1"	"1"	"1"	"1"	"2485"	"293.584"	"7.21"	""	"0.937"	"0.895"	"0.786"	"0.671"	"0.686"	"0.733"	"0.697"	"0.662"	"0.680"	"119.9"	"112.4"	"107.3"	"94.2"	"80.4"	"82.3"	"87.9"	"83.6"	"79.4"	"81.5"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.014"	"0"	"36.85"	"1"
"False"	"IsMasterProtein"	"PF3D7_1453400"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_14_v3:2188178-2193949(+) | length=1923 | sequence_SO=chromosome | SO=protein_coding"	"0.93603744149766"	"2"	"2"	"2"	"1"	"1923"	"233.153"	"7.85"	""	"0.955"	"0.929"	"0.717"	"0.373"	"0.313"	"0.267"	"0.310"	"0.305"	"0.302"	"168.4"	"160.9"	"156.4"	"120.8"	"62.8"	"52.7"	"44.9"	"52.2"	"51.4"	"50.8"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.04"	"0"	"36.85"	"2"
"False"	"IsMasterProtein"	"PF3D7_0416600"	"organism=Plasmodium_falciparum_3D7 | product=prohibitin-like protein, putative | location=Pf3D7_04_v3:726265-727128(+) | length=287 | sequence_SO=chromosome | SO=protein_coding"	"3.83275261324042"	"1"	"1"	"1"	"1"	"287"	"34.602"	"8.65"	""	"0.869"	"0.834"	"0.559"	"0.487"	"0.420"	"0.418"	"0.365"	"0.400"	"0.351"	"187.5"	"163.0"	"156.4"	"104.9"	"91.4"	"78.8"	"78.3"	"68.5"	"75.0"	"65.8"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.155"	"0"	"36.75"	"1"
"False"	"IsMasterProtein"	"PF3D7_0409300"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_04_v3:440968-444242(-) | length=1010 | sequence_SO=chromosome | SO=protein_coding"	"1.08910891089109"	"1"	"2"	"1"	"1"	"1010"	"120.583"	"7.11"	""	"0.623"	"0.635"	"1.050"	"0.588"	"0.673"	"0.557"	"0.671"	"0.735"	"0.592"	"42.2"	"26.3"	"26.8"	"44.3"	"24.8"	"28.4"	"23.5"	"28.3"	"31.0"	"25.0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.044"	"0"	"36.64"	"1"
